# lambda flux
# nm F$_{\lambda}$[W$m^{-2}\,nm^{-1}$]
711.4357933882427 8.113792184364251e-19
711.5367388673255 8.05720017074909e-19
711.6376843464084 8.045771665214675e-19
711.7386298254911 7.856798786397988e-19
711.8395753045738 7.934621270337816e-19
711.9405207836567 7.596132045111596e-19
712.0414662627395 8.056704722372485e-19
712.1424117418222 7.826731568976781e-19
712.2433572209051 7.796105346170228e-19
712.3443026999878 8.232391829302923e-19
712.4452481790706 7.784530562903004e-19
712.5461936581535 8.001571279617448e-19
712.6471391372362 7.742338339080099e-19
712.748084616319 7.851767945728381e-19
712.8490300954018 7.700313376207672e-19
712.9499755744846 8.3380584195972e-19
713.0509210535674 7.879019143497705e-19
713.1518665326502 7.774725641381789e-19
713.252812011733 7.676966796118608e-19
713.3537574908157 7.985775187355688e-19
713.4547029698986 7.674721933354959e-19
713.5556484489814 8.073925913594145e-19
713.6565939280641 8.038208106597042e-19
713.7575394071469 8.276525465345111e-19
713.8584848862297 7.960446256116533e-19
713.9594303653125 7.606601577327529e-19
714.0603758443953 7.552324255679825e-19
714.1613213234781 7.987454143001286e-19
714.2622668025608 8.021968197717519e-19
714.3632122816437 8.342077564557104e-19
714.4641577607265 8.320101663052579e-19
714.5651032398092 7.940191516163326e-19
714.6660487188921 7.977900028665759e-19
714.7669941979748 7.69808001837649e-19
714.8679396770576 7.855621209389043e-19
714.9688851561405 8.297850256083512e-19
715.0698306352232 8.123272692572052e-19
715.170776114306 7.919085556163905e-19
715.2717215933887 7.777742843609142e-19
715.3726670724716 8.0049783552781135e-19
715.4736125515543 8.204643750259263e-19
715.5745580306371 7.956517828195015e-19
715.6755035097199 7.900839639525177e-19
715.7764489888027 8.203672566924724e-19
715.8773944678856 8.004274554444888e-19
715.9783399469683 8.084050938228007e-19
716.0792854260511 8.278582400327927e-19
716.1802309051338 8.502783422304049e-19
716.2811763842167 8.720733329676627e-19
716.3821218632995 8.244956246234194e-19
716.4830673423822 7.960483604343383e-19
716.5840128214651 7.885143818045622e-19
716.6849583005478 7.779389738425269e-19
716.7859037796306 7.472063614180452e-19
716.8868492587135 7.432921582338402e-19
716.9877947377962 7.064764048031435e-19
717.0887402168789 7.303453510995036e-19
717.1896856959618 7.236320707572456e-19
717.2906311750446 7.273883609003513e-19
717.3915766541273 7.106236803527911e-19
717.4925221332102 7.031684187765897e-19
717.5934676122929 7.132970957215528e-19
717.6944130913757 7.316756566745484e-19
717.7953585704586 7.608275621074798e-19
717.8963040495413 7.568805672533187e-19
717.9972495286241 7.229710812914747e-19
718.0981950077069 6.853655782112023e-19
718.1991404867897 7.187287636794051e-19
718.3000859658725 7.021916265605696e-19
718.4010314449553 7.036395092133942e-19
718.5019769240381 7.128309846479331e-19
718.6029224031208 6.832416869684351e-19
718.7038678822037 6.66831741480544e-19
718.8048133612865 6.586955899382467e-19
718.9057588403692 7.005863145308631e-19
719.006704319452 6.868120542993435e-19
719.1076497985348 6.807949344926849e-19
719.2085952776176 7.210730975937095e-19
719.3095407567004 7.317756490285909e-19
719.4104862357832 7.047464439959979e-19
719.5114317148659 6.843812198323427e-19
719.6123771939488 6.953648905844331e-19
719.7133226730316 7.1464907708119015e-19
719.8142681521143 7.42354073431758e-19
719.9152136311972 7.378037835636483e-19
720.0161591102799 7.10020217669825e-19
720.1171045893627 6.949543398376684e-19
720.2180500684456 7.176755471991844e-19
720.3189955475283 7.074982806785746e-19
720.419941026611 6.995533875454192e-19
720.5208865056939 7.082079302507653e-19
720.6218319847767 6.947834162409754e-19
720.7227774638594 7.143084769228181e-19
720.8237229429423 7.2526268427438495e-19
720.924668422025 7.386357848813782e-19
721.0256139011078 7.552786868719342e-19
721.1265593801907 7.518670263801668e-19
721.2275048592734 7.581327435399631e-19
721.3284503383562 7.571493555961467e-19
721.429395817439 7.641661156761121e-19
721.5303412965218 7.615544196780422e-19
721.6312867756046 7.727879409431129e-19
721.7322322546873 7.589209006194371e-19
721.8331777337702 7.436132473468244e-19
721.9341232128529 7.468798234475631e-19
722.0350686919357 7.495446980061895e-19
722.1360141710186 7.568335362154447e-19
722.2369596501013 7.456848392727991e-19
722.337905129184 7.444993537902927e-19
722.4388506082669 7.502848629165906e-19
722.5397960873497 7.32758689671091e-19
722.6407415664324 7.519623671198381e-19
722.7416870455153 7.599173148051305e-19
722.842632524598 7.283519912594568e-19
722.9435780036808 7.630916768441411e-19
723.0445234827637 8.102657014508668e-19
723.1454689618464 8.41499496070491e-19
723.2464144409292 8.710412267876328e-19
723.347359920012 9.529608337349022e-19
723.4483053990948 9.168149751262683e-19
723.5492508781776 8.662702296461446e-19
723.6501963572604 8.228373008168756e-19
723.7511418363431 8.185821686193525e-19
723.8520873154259 7.674672334441022e-19
723.9530327945088 7.655748070917893e-19
724.0539782735915 7.046745084687464e-19
724.1549237526743 6.838753408829449e-19
724.2558692317571 7.237327505188777e-19
724.3568147108399 6.985128734205931e-19
724.4577601899227 6.563460441185966e-19
724.5587056690055 7.37210571798863e-19
724.6596511480883 7.365115118544793e-19
724.760596627171 6.977739785168806e-19
724.8615421062539 7.142206486659574e-19
724.9624875853367 7.054334158681761e-19
725.0634330644194 7.30029249689294e-19
725.1643785435023 7.085950059792547e-19
725.265324022585 6.945246971652083e-19
725.3662695016678 6.907290320449568e-19
725.4672149807507 7.101490565179132e-19
725.5681604598334 7.18259832397403e-19
725.6691059389161 7.282567429571729e-19
725.770051417999 7.465875493665974e-19
725.8709968970818 7.259364300182162e-19
725.9719423761645 6.996587838528078e-19
726.0728878552474 7.079897824581348e-19
726.1738333343301 7.313300752592124e-19
726.2747788134129 7.343870364738526e-19
726.3757242924958 7.21370854077461e-19
726.4766697715785 7.08395380578946e-19
726.5776152506613 7.021265786848932e-19
726.678560729744 7.045712049560385e-19
726.7795062088269 7.30796440379199e-19
726.8804516879097 7.241480541975099e-19
726.9813971669925 7.5176975231745e-19
727.0823426460753 7.707195112767742e-19
727.183288125158 7.434259152848725e-19
727.2842336042409 7.600776833528328e-19
727.3851790833236 7.389878251288154e-19
727.4861245624064 6.998823649313531e-19
727.5870700414891 6.629978192958196e-19
727.688015520572 7.113400181716245e-19
727.7889609996548 7.290391968774909e-19
727.8899064787375 6.86710563966157e-19
727.9908519578204 6.715954144969878e-19
728.0917974369031 7.56215267744315e-19
728.192742915986 7.128713864899235e-19
728.2936883950688 7.356150508113087e-19
728.3946338741515 7.092105156409805e-19
728.4955793532343 7.056755110990453e-19
728.5965248323171 7.092346153304468e-19
728.6974703113999 7.099225685172779e-19
728.7984157904827 7.03138731285478e-19
728.8993612695655 7.203599635419146e-19
729.0003067486482 7.023678749489337e-19
729.101252227731 7.024339569270393e-19
729.2021977068139 7.235638446900653e-19
729.3031431858966 7.134130266819534e-19
729.4040886649794 6.882481817421017e-19
729.5050341440622 6.911548332433711e-19
729.605979623145 6.92546610306094e-19
729.7069251022278 7.271983126918754e-19
729.8078705813106 7.011271610357162e-19
729.9088160603934 6.996422613810887e-19
730.0097615394761 7.360725142976157e-19
730.110707018559 7.4699113651940555e-19
730.2116524976418 7.198021813792929e-19
730.3125979767245 7.122488111484279e-19
730.4135434558074 7.092522320775581e-19
730.5144889348901 7.07333426173531e-19
730.6154344139729 7.21162710253662e-19
730.7163798930558 7.049975186966225e-19
730.8173253721385 6.846254944922889e-19
730.9182708512212 6.904288931014663e-19
731.0192163303041 7.35252441141566e-19
731.1201618093869 7.117417266308784e-19
731.2211072884696 6.963900324513537e-19
731.3220527675525 6.903815746052941e-19
731.4229982466352 6.823156288012088e-19
731.523943725718 6.727459760104815e-19
731.6248892048009 6.999706302634506e-19
731.7258346838836 7.326710250130638e-19
731.8267801629664 7.261663794476508e-19
731.9277256420492 7.113574533679403e-19
732.028671121132 7.084065693871897e-19
732.1296166002148 7.242126197199417e-19
732.2305620792976 7.452009701770437e-19
732.3315075583803 7.199617569227283e-19
732.4324530374631 7.470851336168022e-19
732.533398516546 7.68689369947755e-19
732.6343439956287 7.588619146073059e-19
732.7352894747115 7.184805618836824e-19
732.8362349537942 7.098379864506956e-19
732.9371804328771 6.9117940106231435e-19
733.0381259119599 7.082381629831212e-19
733.1390713910426 7.300482149914125e-19
733.2400168701255 7.605762132615568e-19
733.3409623492082 7.658790926401496e-19
733.441907828291 7.062959795137792e-19
733.5428533073739 7.797316640704758e-19
733.6437987864566 7.158865234857823e-19
733.7447442655395 7.313526678510604e-19
733.8456897446222 7.543226559686298e-19
733.946635223705 7.472875540768366e-19
734.0475807027879 7.30218603803722e-19
734.1485261818706 7.462197277634814e-19
734.2494716609533 6.904552531574276e-19
734.3504171400361 7.26764477909769e-19
734.451362619119 7.691998448362556e-19
734.5523080982017 7.267262419533372e-19
734.6532535772845 7.599783788787071e-19
734.7541990563673 7.531200929260022e-19
734.8551445354501 7.731412417502434e-19
734.956090014533 7.301162280319896e-19
735.0570354936157 7.406715617221986e-19
735.1579809726985 7.648694942864721e-19
735.2589264517812 7.406604970067328e-19
735.3598719308641 7.42654003855638e-19
735.4608174099469 7.218923754401378e-19
735.5617628890296 7.4569013576771265e-19
735.6627083681125 7.475517618692615e-19
735.7636538471952 7.401055012711361e-19
735.864599326278 7.3648709124058125e-19
735.9655448053608 7.187905316543619e-19
736.0664902844436 7.273996364006726e-19
736.1674357635263 7.194929523382343e-19
736.2683812426092 7.248052164147956e-19
736.369326721692 7.09191327479988e-19
736.4702722007747 7.138840062540259e-19
736.5712176798576 7.316744088261839e-19
736.6721631589403 7.428065118723282e-19
736.7731086380231 7.212178997243686e-19
736.874054117106 6.954888094062099e-19
736.9749995961887 7.248085967915083e-19
737.0759450752715 7.483111179652324e-19
737.1768905543543 7.520682382031856e-19
737.2778360334371 7.619663177014024e-19
737.3787815125199 7.502403410584054e-19
737.4797269916027 7.021560379326628e-19
737.5806724706854 7.172321672037482e-19
737.6816179497682 7.228845169932141e-19
737.7825634288511 7.40868323805183e-19
737.8835089079338 7.479324329796317e-19
737.9844543870166 7.405935889647013e-19
738.0853998660994 7.52023722344253e-19
738.1863453451822 7.474099794591697e-19
738.287290824265 7.3880968704891e-19
738.3882363033478 7.333980397932996e-19
738.4891817824306 7.085324181368502e-19
738.5901272615133 7.092489737354557e-19
738.6910727405962 7.303217367181423e-19
738.792018219679 7.07971988011481e-19
738.8929636987617 7.11152571763799e-19
738.9939091778446 6.744953394746662e-19
739.0948546569273 6.904566889475125e-19
739.1958001360101 7.39490075389943e-19
739.2967456150928 7.074922466583374e-19
739.3976910941757 6.977012550731644e-19
739.4986365732584 6.74631278355781e-19
739.5995820523412 7.238858289519331e-19
739.7005275314241 6.634251374334683e-19
739.8014730105068 6.867987443646941e-19
739.9024184895896 6.849804903302133e-19
740.0033639686724 6.942219909871568e-19
740.1043094477552 7.504930186292577e-19
740.205254926838 7.532468150677357e-19
740.3062004059208 7.363107886316965e-19
740.4071458850036 7.325696159184656e-19
740.5080913640863 7.180854562838283e-19
740.6090368431692 7.182632437110433e-19
740.709982322252 7.190868860998564e-19
740.8109278013347 7.105481224643021e-19
740.9118732804175 7.116679785703501e-19
741.0128187595003 7.020000540927875e-19
741.1137642385831 7.297090351220343e-19
741.2147097176659 7.496598287461726e-19
741.3156551967487 7.359336563264386e-19
741.4166006758314 7.167248589643754e-19
741.5175461549143 7.337005692520705e-19
741.6184916339971 7.666058098615967e-19
741.7194371130798 7.775730112010477e-19
741.8203825921627 7.947606129317915e-19
741.9213280712454 8.097421123789758e-19
742.0222735503282 8.187140049508959e-19
742.1232190294111 8.23012164192032e-19
742.2241645084938 8.211641753178423e-19
742.3251099875766 8.039490191122603e-19
742.4260554666594 7.717556235005629e-19
742.5270009457422 7.643146580447833e-19
742.627946424825 7.848609915522751e-19
742.7288919039078 7.636645548695243e-19
742.8298373829905 7.90871590070178e-19
742.9307828620733 7.802953284510736e-19
743.0317283411562 7.9484771677412e-19
743.1326738202389 8.104340147869093e-19
743.2336192993217 8.032674777359576e-19
743.3345647784045 8.11687231515738e-19
743.4355102574873 7.326184176816017e-19
743.5364557365701 7.497987802013652e-19
743.6374012156529 7.300993150150319e-19
743.7383466947357 7.254088961504732e-19
743.8392921738184 6.519199644576306e-19
743.9402376529013 6.728514547934678e-19
744.0411831319841 6.629679491126206e-19
744.1421286110668 6.404622250128634e-19
744.2430740901495 6.74530084811713e-19
744.3440195692324 6.521938072712825e-19
744.4449650483152 7.180141715718855e-19
744.545910527398 6.81931293458258e-19
744.6468560064808 7.221822405195327e-19
744.7478014855635 6.914960447211087e-19
744.8487469646464 6.697684813354064e-19
744.9496924437292 6.624293014731459e-19
745.0506379228119 6.76645903714614e-19
745.1515834018948 6.636122222499908e-19
745.2525288809775 6.714318110904955e-19
745.3534743600603 7.007559862234936e-19
745.4544198391432 6.809606393296374e-19
745.5553653182259 6.6188222020679535e-19
745.6563107973087 6.581643139126597e-19
745.7572562763914 6.823688209705045e-19
745.8582017554743 6.655197675376193e-19
745.9591472345571 6.552382563356563e-19
746.0600927136398 6.943479514802188e-19
746.1610381927226 7.170335410608598e-19
746.2619836718054 6.876980051559128e-19
746.3629291508882 6.856189605050112e-19
746.463874629971 6.975020401590629e-19
746.5648201090538 6.791825599344088e-19
746.6657655881365 6.552800925659385e-19
746.7667110672194 6.640559496631099e-19
746.8676565463022 7.20929722864534e-19
746.9686020253849 7.085673051831411e-19
747.0695475044678 6.879215657626304e-19
747.1704929835505 6.653348124732441e-19
747.2714384626333 6.817089668230044e-19
747.3723839417162 6.601764335190226e-19
747.4733294207989 6.685711581780384e-19
747.5742748998817 6.870024474872458e-19
747.6752203789645 6.758443919814313e-19
747.7761658580473 6.420623524532552e-19
747.87711133713 6.491624022637057e-19
747.9780568162129 7.44229044232521e-19
748.0790022952956 7.196084827285345e-19
748.1799477743784 6.626709994810204e-19
748.2808932534613 6.944002792988422e-19
748.381838732544 7.516624361067599e-19
748.4827842116268 6.930778014984198e-19
748.5837296907096 6.608141424022601e-19
748.6846751697924 6.406994852303807e-19
748.7856206488752 4.2112279438214685e-19
748.886566127958 0.0
